[14.3143  Replica 0001]: highest: 118
[14.3143  Replica 0001]: received confirmation that key indexes up to 119 are replicated on 0004
[14.3143  Replica 0002]: committing key 0YZCOAAZEIKLP75NAJ9BW0FWCV39YQAK, value dad1a2e113f7b7c323052a1053df8a64 to state machine (mid=7I7389J2SG871DGT)
[14.3143  Replica 0002]: committing key YEAPSDCS9FISB09L2ERIYGG86YYLZVCJ, value ad10c6b52a7ef7516015748cd650f4c1 to state machine (mid=VG8XVVBWIC5RWVD8)
[14.3143  Replica 0002]: received entries: 1
[14.3144  Replica 0002]: successfully added VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU to log, up to index 119)
[14.3148  Replica 0003]: committing key 0YZCOAAZEIKLP75NAJ9BW0FWCV39YQAK, value dad1a2e113f7b7c323052a1053df8a64 to state machine (mid=7I7389J2SG871DGT)
[14.3149  Replica 0003]: committing key YEAPSDCS9FISB09L2ERIYGG86YYLZVCJ, value ad10c6b52a7ef7516015748cd650f4c1 to state machine (mid=VG8XVVBWIC5RWVD8)
[14.3149  Replica 0003]: received entries: 1
[14.3149  Replica 0003]: successfully added VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU to log, up to index 119)
[14.3153  Replica 0000]: committing key 0YZCOAAZEIKLP75NAJ9BW0FWCV39YQAK, value dad1a2e113f7b7c323052a1053df8a64 to state machine (mid=7I7389J2SG871DGT)
[14.3153  Replica 0000]: committing key YEAPSDCS9FISB09L2ERIYGG86YYLZVCJ, value ad10c6b52a7ef7516015748cd650f4c1 to state machine (mid=VG8XVVBWIC5RWVD8)
[14.3153  Replica 0000]: received entries: 1
[14.3153  Replica 0000]: successfully added VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU to log, up to index 119)
[14.3153  Replica 0001]: highest: 119
[14.3153  Replica 0001]: committing key VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU, value 03899c4e3e82934270db3d9d9a6f9329 to state machine (mid=BC99560VNMD8BWN7)
[14.3154  Replica 0001]: completed PUT (mid: BC99560VNMD8BWN7)
[14.3154  Replica 0001]: received confirmation that key indexes up to 119 are replicated on 0003
[14.3158  Replica 0001]: highest: 119
[14.3158  Replica 0001]: received confirmation that key indexes up to 119 are replicated on 0000
[14.3158  Replica 0001]: highest: 119
[14.3158  Replica 0001]: received confirmation that key indexes up to 119 are replicated on 0002
[14.4171  Replica 0001]: executing PUT (mid: 9DXQMUTTKO6NLOMK, key T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E)
[14.4171  Replica 0001]: sending updates to 0004, highest log index = 120, next index: 120
[14.4188  Replica 0001]: sending updates to 0003, highest log index = 120, next index: 120
[14.4188  Replica 0001]: sending updates to 0002, highest log index = 120, next index: 120
[14.4188  Replica 0001]: sending updates to 0000, highest log index = 120, next index: 120
[14.4199  Replica 0004]: committing key VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU, value 03899c4e3e82934270db3d9d9a6f9329 to state machine (mid=BC99560VNMD8BWN7)
[14.4199  Replica 0004]: received entries: 1
[14.4199  Replica 0004]: successfully added T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E to log, up to index 120)
[14.4203  Replica 0002]: committing key VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU, value 03899c4e3e82934270db3d9d9a6f9329 to state machine (mid=BC99560VNMD8BWN7)
[14.4203  Replica 0002]: received entries: 1
[14.4203  Replica 0002]: successfully added T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E to log, up to index 120)
[14.4207  Replica 0003]: committing key VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU, value 03899c4e3e82934270db3d9d9a6f9329 to state machine (mid=BC99560VNMD8BWN7)
[14.4208  Replica 0003]: received entries: 1
[14.4208  Replica 0003]: successfully added T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E to log, up to index 120)
[14.4216  Replica 0000]: committing key VGVPU61839OC2ZQ5P2R1N0N4KG4XPQTU, value 03899c4e3e82934270db3d9d9a6f9329 to state machine (mid=BC99560VNMD8BWN7)
[14.4216  Replica 0000]: received entries: 1
[14.4216  Replica 0000]: successfully added T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E to log, up to index 120)
[14.4217  Replica 0001]: highest: 119
[14.4217  Replica 0001]: received confirmation that key indexes up to 120 are replicated on 0004
[14.4217  Replica 0001]: highest: 120
[14.4217  Replica 0001]: committing key T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E, value c786b0b554685b5fa7764c7211200cd8 to state machine (mid=9DXQMUTTKO6NLOMK)
[14.4218  Replica 0001]: completed PUT (mid: 9DXQMUTTKO6NLOMK)
[14.4218  Replica 0001]: received confirmation that key indexes up to 120 are replicated on 0003
[14.4218  Replica 0001]: executing PUT (mid: Y6PLK0R1E4VI44WN, key 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9)
[14.4218  Replica 0001]: sending updates to 0004, highest log index = 121, next index: 121
[14.4218  Replica 0001]: sending updates to 0003, highest log index = 121, next index: 121
[14.4225  Replica 0001]: sending updates to 0002, highest log index = 121, next index: 120
[14.4225  Replica 0001]: sending updates to 0000, highest log index = 121, next index: 120
[14.4232  Replica 0001]: highest: 120
[14.4232  Replica 0001]: received confirmation that key indexes up to 120 are replicated on 0000
[14.4233  Replica 0001]: highest: 120
[14.4233  Replica 0001]: received confirmation that key indexes up to 120 are replicated on 0002
[14.4236  Replica 0004]: committing key T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E, value c786b0b554685b5fa7764c7211200cd8 to state machine (mid=9DXQMUTTKO6NLOMK)
[14.4236  Replica 0004]: received entries: 1
[14.4236  Replica 0004]: successfully added 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9 to log, up to index 121)
[14.4239  Replica 0002]: committing key T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E, value c786b0b554685b5fa7764c7211200cd8 to state machine (mid=9DXQMUTTKO6NLOMK)
[14.4240  Replica 0002]: received entries: 2
[14.4240  Replica 0002]: successfully added T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E to log, up to index 121)
[14.4240  Replica 0002]: successfully added 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9 to log, up to index 121)
[14.4244  Replica 0003]: committing key T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E, value c786b0b554685b5fa7764c7211200cd8 to state machine (mid=9DXQMUTTKO6NLOMK)
[14.4244  Replica 0003]: received entries: 1
[14.4244  Replica 0003]: successfully added 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9 to log, up to index 121)
[14.4248  Replica 0000]: committing key T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E, value c786b0b554685b5fa7764c7211200cd8 to state machine (mid=9DXQMUTTKO6NLOMK)
[14.4248  Replica 0000]: received entries: 2
[14.4248  Replica 0000]: successfully added T2H7EGWSBSVQAY6EW0HXH5Q4TXY0BR1E to log, up to index 121)
[14.4248  Replica 0000]: successfully added 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9 to log, up to index 121)
[14.4248  Replica 0001]: highest: 120
[14.4248  Replica 0001]: received confirmation that key indexes up to 121 are replicated on 0004
[14.4248  Replica 0001]: highest: 121
[14.4248  Replica 0001]: committing key 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9, value 413d6399728f596c70364e4c93f88151 to state machine (mid=Y6PLK0R1E4VI44WN)
[14.4248  Replica 0001]: completed PUT (mid: Y6PLK0R1E4VI44WN)
[14.4248  Replica 0001]: received confirmation that key indexes up to 121 are replicated on 0003
[14.4253  Replica 0001]: highest: 121
[14.4253  Replica 0001]: received confirmation that key indexes up to 121 are replicated on 0000
[14.4254  Replica 0001]: highest: 121
[14.4254  Replica 0001]: received confirmation that key indexes up to 121 are replicated on 0002
[14.5265  Replica 0001]: executing PUT (mid: BRW37G4CHQIJQ32A, key TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY)
[14.5265  Replica 0001]: sending updates to 0004, highest log index = 122, next index: 122
[14.5280  Replica 0001]: sending updates to 0003, highest log index = 122, next index: 122
[14.5280  Replica 0001]: sending updates to 0002, highest log index = 122, next index: 122
[14.5280  Replica 0001]: sending updates to 0000, highest log index = 122, next index: 122
[14.5291  Replica 0004]: committing key 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9, value 413d6399728f596c70364e4c93f88151 to state machine (mid=Y6PLK0R1E4VI44WN)
[14.5291  Replica 0004]: received entries: 1
[14.5291  Replica 0004]: successfully added TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY to log, up to index 122)
[14.5295  Replica 0002]: committing key 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9, value 413d6399728f596c70364e4c93f88151 to state machine (mid=Y6PLK0R1E4VI44WN)
[14.5295  Replica 0002]: received entries: 1
[14.5295  Replica 0002]: successfully added TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY to log, up to index 122)
[14.5300  Replica 0003]: committing key 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9, value 413d6399728f596c70364e4c93f88151 to state machine (mid=Y6PLK0R1E4VI44WN)
[14.5300  Replica 0003]: received entries: 1
[14.5300  Replica 0003]: successfully added TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY to log, up to index 122)
[14.5305  Replica 0000]: committing key 4Q1X4X9R5X6FR2UL2EP31B5ZGGYLIHX9, value 413d6399728f596c70364e4c93f88151 to state machine (mid=Y6PLK0R1E4VI44WN)
[14.5305  Replica 0000]: received entries: 1
[14.5305  Replica 0000]: successfully added TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY to log, up to index 122)
[14.5305  Replica 0001]: highest: 121
[14.5305  Replica 0001]: received confirmation that key indexes up to 122 are replicated on 0004
[14.5305  Replica 0001]: highest: 122
[14.5305  Replica 0001]: committing key TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY, value d51c343cf07856a25202df3745a37e4f to state machine (mid=BRW37G4CHQIJQ32A)
[14.5305  Replica 0001]: completed PUT (mid: BRW37G4CHQIJQ32A)
[14.5305  Replica 0001]: received confirmation that key indexes up to 122 are replicated on 0003
[14.5310  Replica 0001]: highest: 122
[14.5310  Replica 0001]: received confirmation that key indexes up to 122 are replicated on 0000
[14.5310  Replica 0001]: highest: 122
[14.5310  Replica 0001]: received confirmation that key indexes up to 122 are replicated on 0002
[14.6361  Replica 0001]: executing PUT (mid: TZKITQZZ23T5LPW4, key QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP)
[14.6361  Replica 0001]: sending updates to 0004, highest log index = 123, next index: 123
[14.6361  Replica 0001]: sending updates to 0003, highest log index = 123, next index: 123
[14.6370  Replica 0001]: sending updates to 0002, highest log index = 123, next index: 123
[14.6371  Replica 0001]: sending updates to 0000, highest log index = 123, next index: 123
[14.6380  Replica 0004]: committing key TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY, value d51c343cf07856a25202df3745a37e4f to state machine (mid=BRW37G4CHQIJQ32A)
[14.6381  Replica 0004]: received entries: 1
[14.6381  Replica 0004]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 123)
[14.6388  Replica 0001]: executing PUT (mid: Z949U630SL8Z8EEK, key 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE)
[14.6388  Replica 0001]: sending updates to 0004, highest log index = 124, next index: 123
[14.6388  Replica 0001]: sending updates to 0003, highest log index = 124, next index: 123
[14.6389  Replica 0001]: sending updates to 0002, highest log index = 124, next index: 123
[14.6389  Replica 0001]: sending updates to 0000, highest log index = 124, next index: 123
[14.6389  Replica 0002]: committing key TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY, value d51c343cf07856a25202df3745a37e4f to state machine (mid=BRW37G4CHQIJQ32A)
[14.6389  Replica 0002]: received entries: 1
[14.6390  Replica 0002]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 123)
[14.6395  Replica 0003]: committing key TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY, value d51c343cf07856a25202df3745a37e4f to state machine (mid=BRW37G4CHQIJQ32A)
[14.6395  Replica 0003]: received entries: 1
[14.6395  Replica 0003]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 123)
[14.6396  Replica 0000]: committing key TJIEDN8U5VNY4E01SDQX7TM3N6YBCDCY, value d51c343cf07856a25202df3745a37e4f to state machine (mid=BRW37G4CHQIJQ32A)
[14.6396  Replica 0000]: received entries: 1
[14.6396  Replica 0000]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 123)
[14.6409  Replica 0001]: highest: 122
[14.6409  Replica 0001]: received confirmation that key indexes up to 123 are replicated on 0004
[14.6409  Replica 0001]: highest: 123
[14.6409  Replica 0001]: committing key QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP, value 848db7904d1185733216a5375be7bf0e to state machine (mid=TZKITQZZ23T5LPW4)
[14.6409  Replica 0001]: completed PUT (mid: TZKITQZZ23T5LPW4)
[14.6410  Replica 0001]: received confirmation that key indexes up to 123 are replicated on 0003
[14.6410  Replica 0001]: highest: 123
[14.6410  Replica 0001]: received confirmation that key indexes up to 123 are replicated on 0002
[14.6410  Replica 0001]: highest: 123
[14.6410  Replica 0001]: received confirmation that key indexes up to 123 are replicated on 0000
[14.6410  Replica 0004]: received entries: 2
[14.6410  Replica 0004]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 124)
[14.6411  Replica 0004]: successfully added 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE to log, up to index 124)
[14.6416  Replica 0003]: received entries: 2
[14.6416  Replica 0003]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 124)
[14.6416  Replica 0003]: successfully added 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE to log, up to index 124)
[14.6425  Replica 0002]: received entries: 2
[14.6425  Replica 0002]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 124)
[14.6426  Replica 0002]: successfully added 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE to log, up to index 124)
[14.6431  Replica 0000]: received entries: 2
[14.6431  Replica 0000]: successfully added QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP to log, up to index 124)
[14.6431  Replica 0000]: successfully added 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE to log, up to index 124)
[14.6432  Replica 0001]: highest: 123
[14.6432  Replica 0001]: received confirmation that key indexes up to 124 are replicated on 0004
[14.6432  Replica 0001]: highest: 124
[14.6432  Replica 0001]: committing key 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE, value f3e9ae88ed9cd28134f7fd25f79c0ebd to state machine (mid=Z949U630SL8Z8EEK)
[14.6432  Replica 0001]: completed PUT (mid: Z949U630SL8Z8EEK)
[14.6432  Replica 0001]: received confirmation that key indexes up to 124 are replicated on 0002
[14.6432  Replica 0001]: highest: 124
[14.6432  Replica 0001]: received confirmation that key indexes up to 124 are replicated on 0003
[14.6432  Replica 0001]: highest: 124
[14.6432  Replica 0001]: received confirmation that key indexes up to 124 are replicated on 0000
[14.7477  Replica 0001]: executing PUT (mid: 8BZNAFYD5CG31A0D, key SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE)
[14.7478  Replica 0001]: sending updates to 0004, highest log index = 125, next index: 125
[14.7478  Replica 0001]: sending updates to 0003, highest log index = 125, next index: 125
[14.7478  Replica 0001]: sending updates to 0002, highest log index = 125, next index: 125
[14.7485  Replica 0001]: sending updates to 0000, highest log index = 125, next index: 125
[14.7485  Replica 0001]: executing GET (mid: LHD6DCSC83CXLHJT, key JITK5S9Q5STLPMZFW0NW756TA3MGZM83)
[14.7486  Replica 0004]: committing key QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP, value 848db7904d1185733216a5375be7bf0e to state machine (mid=TZKITQZZ23T5LPW4)
[14.7486  Replica 0004]: committing key 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE, value f3e9ae88ed9cd28134f7fd25f79c0ebd to state machine (mid=Z949U630SL8Z8EEK)
[14.7486  Replica 0004]: received entries: 1
[14.7486  Replica 0004]: successfully added SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE to log, up to index 125)
[14.7492  Replica 0003]: committing key QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP, value 848db7904d1185733216a5375be7bf0e to state machine (mid=TZKITQZZ23T5LPW4)
[14.7492  Replica 0003]: committing key 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE, value f3e9ae88ed9cd28134f7fd25f79c0ebd to state machine (mid=Z949U630SL8Z8EEK)
[14.7493  Replica 0003]: received entries: 1
[14.7493  Replica 0003]: successfully added SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE to log, up to index 125)
[14.7504  Replica 0002]: committing key QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP, value 848db7904d1185733216a5375be7bf0e to state machine (mid=TZKITQZZ23T5LPW4)
[14.7505  Replica 0002]: committing key 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE, value f3e9ae88ed9cd28134f7fd25f79c0ebd to state machine (mid=Z949U630SL8Z8EEK)
[14.7505  Replica 0002]: received entries: 1
[14.7505  Replica 0002]: successfully added SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE to log, up to index 125)
[14.7513  Replica 0000]: committing key QABMDAP2BGL1B4NGUCFR5EN8W3URTWTP, value 848db7904d1185733216a5375be7bf0e to state machine (mid=TZKITQZZ23T5LPW4)
[14.7513  Replica 0000]: committing key 2XT0NOOB1M4AMHKR31V2UZAZWN0H1PRE, value f3e9ae88ed9cd28134f7fd25f79c0ebd to state machine (mid=Z949U630SL8Z8EEK)
[14.7513  Replica 0000]: received entries: 1
[14.7513  Replica 0000]: successfully added SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE to log, up to index 125)
[14.7514  Replica 0001]: highest: 124
[14.7514  Replica 0001]: received confirmation that key indexes up to 125 are replicated on 0004
[14.7514  Replica 0001]: highest: 125
[14.7514  Replica 0001]: committing key SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE, value f10d072a177e9c72c90d59d543a9c1ab to state machine (mid=8BZNAFYD5CG31A0D)
[14.7514  Replica 0001]: completed PUT (mid: 8BZNAFYD5CG31A0D)
[14.7514  Replica 0001]: received confirmation that key indexes up to 125 are replicated on 0002
[14.7514  Replica 0001]: highest: 125
[14.7514  Replica 0001]: received confirmation that key indexes up to 125 are replicated on 0003
[14.7514  Replica 0001]: highest: 125
[14.7514  Replica 0001]: received confirmation that key indexes up to 125 are replicated on 0000
[14.8538  Replica 0001]: executing PUT (mid: YVGZ0ILPUG3CFMEU, key PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K)
[14.8538  Replica 0001]: sending updates to 0004, highest log index = 126, next index: 126
[14.8544  Replica 0001]: sending updates to 0003, highest log index = 126, next index: 126
[14.8549  Replica 0001]: sending updates to 0002, highest log index = 126, next index: 126
[14.8557  Replica 0001]: sending updates to 0000, highest log index = 126, next index: 126
[14.8558  Replica 0001]: executing PUT (mid: KYVI9IU7FLJ1O63K, key OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA)
[14.8558  Replica 0001]: sending updates to 0004, highest log index = 127, next index: 126
[14.8558  Replica 0004]: committing key SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE, value f10d072a177e9c72c90d59d543a9c1ab to state machine (mid=8BZNAFYD5CG31A0D)
[14.8559  Replica 0004]: received entries: 1
[14.8559  Replica 0004]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 126)
[14.8565  Replica 0002]: committing key SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE, value f10d072a177e9c72c90d59d543a9c1ab to state machine (mid=8BZNAFYD5CG31A0D)
[14.8565  Replica 0002]: received entries: 1
[14.8566  Replica 0002]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 126)
[14.8571  Replica 0003]: committing key SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE, value f10d072a177e9c72c90d59d543a9c1ab to state machine (mid=8BZNAFYD5CG31A0D)
[14.8571  Replica 0003]: received entries: 1
[14.8571  Replica 0003]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 126)
[14.8578  Replica 0000]: committing key SAATLLI9Y2O8F7AEBW9YHGTH8H24EYIE, value f10d072a177e9c72c90d59d543a9c1ab to state machine (mid=8BZNAFYD5CG31A0D)
[14.8579  Replica 0000]: received entries: 1
[14.8579  Replica 0000]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 126)
[14.8583  Replica 0001]: sending updates to 0003, highest log index = 127, next index: 126
[14.8583  Replica 0001]: sending updates to 0002, highest log index = 127, next index: 126
[14.8583  Replica 0001]: sending updates to 0000, highest log index = 127, next index: 126
[14.8583  Replica 0001]: highest: 125
[14.8583  Replica 0001]: received confirmation that key indexes up to 126 are replicated on 0003
[14.8583  Replica 0001]: highest: 126
[14.8583  Replica 0001]: committing key PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K, value 5093c476d8fbeddb5c530bc8719703bb to state machine (mid=YVGZ0ILPUG3CFMEU)
[14.8583  Replica 0001]: completed PUT (mid: YVGZ0ILPUG3CFMEU)
[14.8583  Replica 0001]: received confirmation that key indexes up to 126 are replicated on 0004
[14.8583  Replica 0001]: highest: 126
[14.8583  Replica 0001]: received confirmation that key indexes up to 126 are replicated on 0000
[14.8596  Replica 0004]: received entries: 2
[14.8596  Replica 0004]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 127)
[14.8596  Replica 0004]: successfully added OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA to log, up to index 127)
[14.8600  Replica 0001]: highest: 126
[14.8601  Replica 0001]: received confirmation that key indexes up to 126 are replicated on 0002
[14.8601  Replica 0001]: highest: 126
[14.8601  Replica 0001]: received confirmation that key indexes up to 127 are replicated on 0004
[14.8605  Replica 0003]: received entries: 2
[14.8605  Replica 0003]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 127)
[14.8605  Replica 0003]: successfully added OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA to log, up to index 127)
[14.8609  Replica 0002]: received entries: 2
[14.8610  Replica 0002]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 127)
[14.8610  Replica 0002]: successfully added OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA to log, up to index 127)
[14.8611  Replica 0001]: highest: 127
[14.8611  Replica 0001]: committing key OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA, value bde695256fa374378b4a278bfc139e7a to state machine (mid=KYVI9IU7FLJ1O63K)
[14.8611  Replica 0001]: completed PUT (mid: KYVI9IU7FLJ1O63K)
[14.8611  Replica 0001]: received confirmation that key indexes up to 127 are replicated on 0003
[14.8617  Replica 0000]: received entries: 2
[14.8618  Replica 0000]: successfully added PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K to log, up to index 127)
[14.8618  Replica 0000]: successfully added OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA to log, up to index 127)
[14.8619  Replica 0001]: highest: 127
[14.8619  Replica 0001]: received confirmation that key indexes up to 127 are replicated on 0002
[14.8619  Replica 0001]: highest: 127
[14.8619  Replica 0001]: received confirmation that key indexes up to 127 are replicated on 0000
[14.9671  Replica 0001]: executing PUT (mid: OBR8TWGTQ0FQIS4G, key 4KRVZF15WHV726DB7R0YVIHAX8LMZJWL)
[14.9671  Replica 0001]: sending updates to 0004, highest log index = 128, next index: 128
[14.9671  Replica 0001]: sending updates to 0003, highest log index = 128, next index: 128
[14.9671  Replica 0001]: sending updates to 0002, highest log index = 128, next index: 128
[14.9683  Replica 0001]: sending updates to 0000, highest log index = 128, next index: 128
[14.9684  Replica 0001]: executing PUT (mid: 5JOY0Q63I0J9SBN3, key PLVNGMP0XCBT3N9TABIDEEU356PXWX5N)
[14.9684  Replica 0001]: sending updates to 0004, highest log index = 129, next index: 128
[14.9684  Replica 0001]: sending updates to 0003, highest log index = 129, next index: 128
[14.9690  Replica 0004]: committing key PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K, value 5093c476d8fbeddb5c530bc8719703bb to state machine (mid=YVGZ0ILPUG3CFMEU)
[14.9690  Replica 0004]: committing key OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA, value bde695256fa374378b4a278bfc139e7a to state machine (mid=KYVI9IU7FLJ1O63K)
[14.9690  Replica 0004]: received entries: 1
[14.9690  Replica 0004]: successfully added 4KRVZF15WHV726DB7R0YVIHAX8LMZJWL to log, up to index 128)
[14.9695  Replica 0001]: sending updates to 0002, highest log index = 129, next index: 128
[14.9695  Replica 0001]: sending updates to 0000, highest log index = 129, next index: 128
[14.9700  Replica 0002]: committing key PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K, value 5093c476d8fbeddb5c530bc8719703bb to state machine (mid=YVGZ0ILPUG3CFMEU)
[14.9700  Replica 0002]: committing key OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA, value bde695256fa374378b4a278bfc139e7a to state machine (mid=KYVI9IU7FLJ1O63K)
[14.9700  Replica 0002]: received entries: 1
[14.9700  Replica 0002]: successfully added 4KRVZF15WHV726DB7R0YVIHAX8LMZJWL to log, up to index 128)
[14.9703  Replica 0003]: committing key PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K, value 5093c476d8fbeddb5c530bc8719703bb to state machine (mid=YVGZ0ILPUG3CFMEU)
[14.9703  Replica 0003]: committing key OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA, value bde695256fa374378b4a278bfc139e7a to state machine (mid=KYVI9IU7FLJ1O63K)
[14.9704  Replica 0003]: received entries: 1
[14.9704  Replica 0003]: successfully added 4KRVZF15WHV726DB7R0YVIHAX8LMZJWL to log, up to index 128)
[14.9707  Replica 0000]: committing key PH5DJGJ8L79SD3OALBT6NA2T9YSDWL5K, value 5093c476d8fbeddb5c530bc8719703bb to state machine (mid=YVGZ0ILPUG3CFMEU)
[14.9707  Replica 0000]: committing key OYX5NG7FIIBFJ2JSSRYXC6J9YY2JJ3NA, value bde695256fa374378b4a278bfc139e7a to state machine (mid=KYVI9IU7FLJ1O63K)
[14.9707  Replica 0000]: received entries: 1
[14.9707  Replica 0000]: successfully added 4KRVZF15WHV726DB7R0YVIHAX8LMZJWL to log, up to index 128)
[14.9711  Replica 0001]: highest: 127
[14.9711  Replica 0001]: received confirmation that key indexes up to 128 are replicated on 0004
[14.9711  Replica 0001]: highest: 128
[14.9712  Replica 0001]: committing key 4KRVZF15WHV726DB7R0YVIHAX8LMZJWL, value b7846a7f5465b83e7f44115e8ebca105 to state machine (mid=OBR8TWGTQ0FQIS4G)
[14.9712  Replica 0001]: completed PUT (mid: OBR8TWGTQ0FQIS4G)
[14.9712  Replica 0001]: received confirmation that key indexes up to 128 are replicated on 0002
[14.9712  Replica 0001]: highest: 128
[14.9712  Replica 0001]: received confirmation that key indexes up to 128 are replicated on 0003
[14.9712  Replica 0001]: highest: 128
[14.9712  Replica 0001]: received confirmation that key indexes up to 128 are replicated on 0000
[14.9716  Replica 0004]: received entries: 2
[14.9716  Replica 0004]: successfully added 4KRVZF15WHV726DB7R0YVIHAX8LMZJWL to log, up to index 129)
[14.9716  Replica 0004]: successfully added PLVNGMP0XCBT3N9TABIDEEU356PXWX5N to log, up to index 129)
[14.9729  Replica 0002]: received entries: 2
